text,label,raw_outputs,probability
成本跟良率不知道有多美@@,2,[-2.58203125 -1.43847656  4.265625  ],0.9956250130371711
接近8奈米  聽你在吹XDDD,2,[-1.40332031 -0.20324707  0.890625  ],0.6964831676759315
作出來一回事  良率 能否量產 又是一回事,2,[-2.58203125 -1.4921875   4.51953125],0.9967369915373471
超英趕美,1,[-1.71972656  0.59960938  0.39550781],0.5225429135573143
叭布....,0,[ 1.73242188 -1.40429688  1.04492188],0.6467231765236011
要接刀的衝啊,1,[-2.5703125   3.84179688 -2.93945312],0.9972312735022603
就說中國的毫刻技術不會輸給西方 要多小就有多小,2,[-2.21484375 -1.58789062  4.40625   ],0.9961892850457849
是 超美趕台,0,[ 1.125      -0.63134766  0.78857422],0.5299435944451589
怕了沒??明天快去空GG,0,[ 3.04296875 -0.55273438 -1.328125  ],0.9614656189545512
中國人的小龍女都可以在蜜蜂的翅膀上刻字，弄個晶圓有何難手刻>>>光刻,2,[-1.81933594 -1.59277344  3.99804688],0.9933373414378247
中國贏了!!,2,[-2.38867188 -1.33007812  3.46679688],0.9890025899469903
etoro有這隻嗎 能不能放空？,1,[-1.40429688  0.71630859 -0.10565186],0.641219638106902
聯電要大跌了嗎,0,[ 5.1875     -2.4296875  -1.48828125],0.9982500572691495
你越掙扎  只會讓美國找更多方法修理你,2,[-1.35546875 -1.61425781  3.6640625 ],0.9884268901080894
這樣專利上都不會碰到台積電跟三星的嗎？,2,[-1.94042969 -1.73925781  4.171875  ],0.9950995771454947
這新聞中共大內宣的成分居多,2,[-2.50976562 -1.64160156  4.53125   ],0.9970482203952855
山寨製程,2,[-2.40820312 -1.60253906  4.5859375 ],0.9970386032944851
中或最贏~塊陶呀~,0,[ 5.046875   -2.4765625  -1.11621094],0.9973609657083529
三爽：大笑三聲,2,[-2.38476562 -1.56347656  4.33203125],0.9960534492713035
蛋雕中國很強,2,[-2.16992188 -0.40356445  1.90527344],0.8957639229788511
小龍女是祖師爺,2,[-2.03515625 -1.61816406  4.203125  ],0.9951070666142877
誰敢接阿,1,[-0.51171875  0.90771484 -1.10253906],0.726846862445471
現在晶圓代工變成吹牛比賽嗎？,2,[-1.27441406 -1.51074219  2.9453125 ],0.9743637732183789
gggg,0,[ 4.41015625 -2.19726562 -0.93115234],0.99389756051714
水喔，超越的intel了，偉大啊！！再給你們兩年還不征服太陽系！台積電可怕的對手,1,[-2.11523438  0.87451172  0.55615234],0.5625431035281985
好了啦哲哲,2,[-2.6015625  -1.65332031  4.51171875],0.9970926222764827
大躍進,1,[-2.67578125  3.88867188 -2.86132812],0.9974261674755059
臉電2303家油,2,[ 0.13903809 -0.4909668   1.59863281],0.7374266460318366
狗報內宣自慰文,2,[-2.2421875  -1.75488281  4.48046875],0.9968476904762723
14奈米接近8奈米厲害了,2,[-2.45117188 -0.46142578  2.14257812],0.9224312398459565
漢研發 我在武,2,[-2.47070312 -1.23925781  3.81640625],0.9918339707441826
彎道超車,1,[-2.22070312  2.25390625 -1.4921875 ],0.9661794076961682
島內有叛國賊助支那,2,[-2.32617188 -1.72753906  4.546875  ],0.9970892846510119
就算真的做出來也沒辦法買機台擴大生產吧...,2,[-1.18066406 -1.47753906  3.07421875],0.9758540531796475
今天是漲確定可以騙到補助吧！,1,[-1.57617188  0.64208984 -0.14086914],0.6386309118000107
這是大煉鋼嗎？,1,[-1.55957031  0.09265137 -0.1496582 ],0.5059610064298953
8奈米喔？  那代表三星被偷參數了。梁孟松真猛  怎麼偷都沒事,2,[-2.16015625 -1.43652344  3.77734375],0.991985539403173
QQ中國成為最大贏家～贏惹！！！,1,[-2.56640625  1.75390625 -0.3449707 ],0.8803671246614734
芯動？不就設在洗錢聖地做礦機的公司？特色是不善付款給幫其生產的設備商 常被商業詐欺罪名告上法院 XD,2,[-2.19140625 -1.63671875  4.3671875 ],0.996128083372733
14奈米切一半就是7奈米了,2,[-1.26660156 -1.14941406  2.52929688],0.9544550967556181
神奇的彎道超車，看來又可以騙補助了。,2,[-1.76464844  0.1953125   1.29980469],0.7256586088666733
聯電GG,0,[ 1.81445312 -0.41552734 -0.4284668 ],0.823941337552044
樣本是百中選一當然沒問題，真的量產才能見真章,2,[-2.53320312 -1.33300781  4.359375  ],0.9956323178024541
I社不用愁了  快找中芯代工,2,[-1.62695312 -0.12634277  0.96826172],0.7095712283961987
中國一直打壓台灣，台灣人還去幫忙，是怎樣,2,[-2.40039062 -1.62988281  4.5       ],0.9968258792403426
難怪老美說 台灣不可信,2,[-2.50195312 -1.66113281  4.48828125],0.9969537451134414
好棒棒,2,[-2.61132812 -1.24609375  4.25      ],0.994876101178427
算良率一片成本100美的話也算開發出來呀 看政府怎麼補貼而已,2,[-2.31054688 -1.60253906  4.3828125 ],0.9962596007185457
不用EUV，是美工刀，我大中國刀工精深,2,[-2.55273438 -1.50683594  4.46484375],0.9965658862331598
中國大媽都歐印了,1,[-2.40039062  2.12304688 -1.20703125],0.955436560660282
中國高手分析 這製成還是在美國禁令內 而且不用Euv製成困難 最後 還有人信中國晶圓製造啊,2,[-2.42382812 -1.63574219  4.4140625 ],0.9965810437611902
中時真的不氣餒，拼命捧耶,1,[-2.36328125  0.91064453  0.27050781],0.6389458506329334
炒股割韭菜啦,0,[ 5.29296875 -2.55078125 -1.40039062],0.9983713481600729
最後炒股機會要好好把握,1,[-2.16601562  2.01953125 -1.76269531],0.9634043020454204
我在絕 情谷底,0,[ 2.26757812 -0.5546875  -0.2364502 ],0.8762505903692474
不用EUV就得多曝光幾次，量率看來拉不起來哦。看來還是靠之前8吋絕招，每片台積電的半價？,2,[-1.62988281  0.35498047  0.41772461],0.4835059154933576
一片成本怎麼可能只有100美.... 沒概念嗎 ....,2,[-2.58398438 -1.57324219  4.49609375],0.9968555031794927
這種一片不是都數十萬台幣的？看來還有庫存原料，等原料用完不知道要拿什麼做？新聞講的好像跟一般工廠有機台就能一直噴產品出來,2,[-3.04296875  0.98388672  1.29980469],0.5740133764336627
笑死，禁ASML沒影響，你知道台灣有多少業內人士嗎？,2,[-2.42773438 -1.62792969  4.390625  ],0.9964856966213321
日本限縮原料三星就閃尿了，這還不是被斷貨ㄋㄟ,0,[ 2.796875   -1.2890625  -0.15844727],0.9355681204218453
神奇彎道超車  美國要跪了,1,[-1.67578125  1.03320312  0.06396484],0.6915742574720793
好奇 真這麼猛只噴一成@@,1,[-2.66210938  3.8046875  -2.84765625],0.9971628832876727
請給我黃金,2,[-1.75       -0.83496094  2.09179688],0.9302105298754201
或成最大贏家了,1,[-2.78515625  3.6328125  -2.60351562],0.9964238387146954
割韭菜新聞,0,[ 5.09375    -2.46679688 -1.12207031],0.9974881577307647
汪汪報在吹呀,2,[-1.87792969 -1.11328125  3.22265625],0.981178280632209
就是14nm++ 而已 吹成什麼n+1笑死,2,[-2.48828125 -1.62695312  4.453125  ],0.9967556532253555
粱只說接近三星10nm，被中時吹成這樣,2,[-2.00585938 -1.71875     4.27734375],0.9956630280598305
北七 牛在天上飛 人在地上吹,1,[-2.06445312  1.69042969 -1.16503906],0.9251275398634629
"微軟與鴻海達成和解，即決判決揭露更多Android專利授權合約細節 1.原文連結：  2.原文內容： 關於微軟與鴻海之間專利授權合約糾紛，已達成和解。如本網站先前報導：微軟與鴻海對簿公堂，揭露專利授權合約細節，微軟與鴻海雙方對2013年簽署的Android和Chrome OS裝置設備相關授權合約的理解不同，因此在權利義務執行上存在重大歧見；進而導致微軟提起相關訴訟，指控鴻海違反專利授權協議。 該案承審法官是北加州聯邦地院的第一位亞裔/韓裔法官柯露西（Lucy Koh），她於8月25日做出即決判決（Summary Judgement），此即決判決部分不利於鴻海，可能因此促使雙方稍後於8月31日達成和解。本文旨在報導此即決判決所揭露三個爭點的重大事實與法官判決理由。 1. 關於Android專利授權合約是否要求鴻海向微軟報告和支付專利權利金，重大事實不存在真正爭點（There Is No Genuine Issue Of Material Fact Regarding Whether The PLA Required Hon Hai To Report And Pay Royalties to Microsoft） 鴻海論點（1）：“因為Android專利授權合約並不要求鴻海公司需要為每件產品購買專利授權，而是給予鴻海公司選擇權，鴻海能選擇以雙方議定的權利金費率為部分涵蓋產品購買專利授權，故法官應拒絕微軟提出的即決判決的動議”（the PLA gives Hon Hai the option to purchase a license for a Covered Product at agreed-upon royalty rates but does not require Hon Hai to purchase a license for each and every product.）。 鴻海主張：Android專利授權合約的條文提供鴻海為涵蓋產品購買專利授權的選擇權，但若鴻海選擇不購買專利授權時，那麼鴻海就可能面臨潛在的專利侵權訴訟；亦即，鴻海主張：Android專利授權合約不要求鴻海公司必需為每件涵蓋產品支付任何專利權利金。 柯法官認為：鴻海忽視了Android專利授權合約的其他條款，因此鴻海上述論點不成立。例如：Android專利授權合約條款 §4.2.2（a）約定，在每個專利授權期間內，“如授權合約附件A所列權利金報告表格，鴻海應向微軟提交... 完整、準確的專利權利金報告”（Hon Hai shall submit to Microsoft . . . a completed and accurate royalty report in the form attached as Exhibit A.）。專利權利金報告必需包括在授權期間內售出的所有 ""應申報產品"" ，所謂 ""應申報產品"" 包含 ""應申報的豁免未取得授權產品單位和涵蓋產品”（Reported Products “means Reportable Unlicensed Units and Covered Products.”）。涵蓋產品“指智能手機，連網電視和通用產品包括Android / Chrome平台的消費類設備。鴻海根據當期所銷售的總單位數（包括涵蓋產品）計算出當期應支付的專利權利金金額。授權合約條款 §4.2.2（a）亦明確要求在鴻海提交 “完整的和準確的專利權利金報告後 … 鴻海應向微軟支付該金額的專利權利金” 。換句話說，扣除符合嚴格定義豁免無需支付權利金的產品外，Android專利授權合約要求鴻海要為其所銷售的Android / Chrome平台產品，向微軟支付專利權利金；因此鴻海所謂Android專利授權合約賦予鴻海是否支付專利權利金選擇權利的論點毫無根據。 鴻海論點（2）：“根據Android專利授權合約，鴻海是否需要為每個涵蓋產品購買專利授權，至少應由陪審團確定簽約雙方的意圖""，鴻海並依據證人Justin Huang於2020年7月7日的簽署聲明作為外部證據，顯示出合約模糊處隱含鴻海可以選擇是否要為涵蓋產品支付權利金。 柯法官認為：根據加州法律，""只要合約字義可被確定並合法，則合約必須被解釋為在訂立合同時就可以實現的雙方共同意圖""，合約解釋是由合約文字證明的客觀意圖，而不是一方當事人的主觀意圖，加州法院一貫認為 “當事方未公開的意圖或理解與合約解釋無關""，相關的是雙方的外在表現或意思表示（Evidence of the undisclosed subjective intent of the parties is irrelevant to determining the meaning of contractual language. Rather  it is the outward manifestation or expression of assent that is controlling）。 柯法官認為：外部證據支持微軟的立場，亦即扣除符合嚴格定義豁免條款的產品外，依據Android專利授權合約，鴻海需要為其所銷售的Android / Chrome平台產品，向微軟支付專利權利金。如雙方構通協商過程歷史所顯示： （1）2014年9月24日，微軟助理法務長向鴻海律師事務所發送電子郵件，指出 ”鴻海目前已經違反規定的權利金報告和支付義務。 （2）2014年11月11日，微軟助理法務長再次發送電子郵件，稱 “依據Android專利授權合約，鴻海現在已經逾期未支付微軟相關專利權利金超過六個月…微軟的耐心和應對彈性已消磨殆盡，且鴻海必須 於2014年12月1日前支付發票上所欠的所有專利權利金""。 （3）2017年3月31日，微軟要求對鴻海在2013年，2014年，2015年，2016年和2017年上半年的銷售記錄進行實地稽核。鴻海當時並不反對微軟選擇德勤會計師事務所（Deloitte＆Touche）作為外部的獨立稽核單位，鴻海並與德勤會計師事務所就該項稽核活動預先簽署了保密協議。 （4）2017年10月16日，德勤會計師事務所要求鴻海提供稽核相關的資訊，但鴻海最終拒絕向德勤提供稽核相關資訊。 （5）2018年3月21日，微軟向鴻海發送爭議升級通知，並要求鴻海與外部獨立稽核單位合作。但是於爭議升級協商期限2018年4月20日屆滿前，雙方並未能解決爭議。 綜上所述，柯法官認為上述雙方應對過程歷史的外部證據，強烈支持微軟對Android專利授權合約的解釋。 相對於微軟所主張的上述外部證據，鴻海主要是依賴鴻海證人Justin Huang的聲明：“（他）對Android專利授權合約的理解是：微軟同意僅針對鴻海為其支付設備費（Device Fee）的那些產品提供專利授權。"" 柯法官認為：黃個人該聲明僅公開了黃個人的主觀理解，不足以證明Android專利授權合約可合理地傾向鴻海的解釋。於本案中，黃的聲明是在雙方簽署Android專利授權合約後，鴻海方面對合約文字的解釋和理解的證據，並沒有證據顯示鴻海曾經傳達了符合上述黃聲明的意圖表示給微軟，因此黃的聲明沒有獲得作為分析合約真義的相關證據的資格。 2. 縱使考慮OIN專利授權合約，鴻海是否違反Android專利授權合約的重大事實不存在真正爭點（There Is No Genuine Issue of Material Fact that Hon Hai Breached the PLA With Respect to OIN Licensees） 鴻海論點（3）：Android專利授權合約4.7.1款約定：“對於已經取得微軟完整專利授權的的特定涵蓋產品，鴻海沒有義務根據本協議向微軟重複支付專利權利金”，且因為微軟稍後向鴻海的子公司授予OIN專利授權；因此重大事實存在一個爭點，即針對鴻海透過OIN專利授權出售的產品，鴻海是否需要支付專利權利金。亦即，鴻海主張因為其子公司FIH和Execustar稍後被微軟授予OIN專利授權，因此鴻海無需為那些透過FIH和Execustar出售的涵蓋產品再次支付專利權利金。 柯法官基於兩個原因，拒絕上述鴻海論點： （i）微軟的OIN授權合約的5.3款明確規範OIN授權對先前其他已經簽署專利授權合約的影響：“本（OIN）合約不會影響您或您的關聯公司與任何第三方之間的其他專利授權合約中的任何約定權利義務。”。如前所述，Android專利授權合約要求鴻海就出售的產品向微軟支付專利權利金，而OIN授權合約按照其自身條款明文表示不會影響或改變此一要求。 （ii）鴻海也承認：鴻海不符合可據以要求豁免支付專利權利金的 ”Android專利授權合約4.7.1款所約定的技術要求”。該4.7.1款要求：若要依據　“指定單位”（即受其他單獨Android專利授權合約涵蓋的裝置單位）來要求免除支付權利金義務，則鴻海必需滿足許多不可省略的技術要求。相關技術要求包含：鴻海必需於專利權利金報告中將 ""指定單位” 歸屬分配給 “指定實體”。所謂 “指定實體”，指的是已經與微軟簽署相關專利授權合約，且列在Android專利授權合約附件C中的品牌廠商。 於本案中，（a）鴻海沒有提供任何證據來證明其滿足上述合約規範的 “指定單位” 技術要求。（b）鴻海主張於此訴訟開示程序（discovery procedure）中，鴻海提供給微軟相關 ”指定單位” 與 “指定實體” 資訊，據此主張鴻海於訴訟開示程序中提供資訊的相關作為，是否已經實質執行合約相關義務，如此是需要陪審團決定的事實爭點，無法透過即決判決決定。但柯法官不同意（b）論點，並依據（a）事實判決應同意微軟要求的即決判決。 3. 縱使考慮銷售給中國消費者產品（“豁免CO單位”），鴻海是否違反Android專利授權合約的重大事實不存在真正爭點（There Is No Genuine Issue Of Material Fact That Hon Hai Breached The PLA With Respect To Products Destined For Consumers In China（“Exempt CO Units”）） 鴻海論點（4）：“Android專利授權合約允許免除銷售給中國消費者產品的專利權利金”。 但柯法官認為：Android專利授權合約明確定義欲滿足 “豁免CO單位” 的相關技術要求。具體而言，要滿足下列條件才能獲得 “豁免CO單位” 資格：智能手機，通用消費產品或連網電視必需（i）內建Android / Chrome平台，（ii）是中國大陸客戶預定的產品，（iii）由鴻海或其子公司出售給大陸實體，該大陸實體必需以書面形式向鴻海表示：此類智能手機，通用消費產品或連網電視稍後將轉售給中國大陸的終端客戶，並由中國大陸終端客戶開啟使用該設備，並且（iv）該設備不是鴻海旗下品牌產品。尤其依照 “CO單位產品＂定義（iii）項，鴻海必需從其客戶那裡獲得特定的書面陳述，才能滿足 ”CO單位” 豁免資格。 於本案中，（a）鴻海承認從未自大陸客戶處獲得過“任何明確的書面陳述”。（b）鴻海企圖主張於訴訟階段開示程序（discovery procedure）中，鴻海提供給微軟相關資訊，據此主張開示程序中相關作為是否已經實質執行合約相關義務，如此是需要陪審團決定的事實爭點，無法透過即決判決決定。但柯法官不同意（b）論點，並依據（a）事實判決應同意微軟要求的即決判決。 結論 （1）基於上述事實與法理分析，此訴訟尚未進行到陪審團階段，柯法官就做出不利鴻海的即決判決，判定鴻海違反與微軟簽署的Android專利授權合約。 （2）微軟鴻海雙方雖然已經就此訴訟案違約部分達成和解，但法院訴訟程序仍持續進行中，尚待處理微軟先前提出 #184號動議，主張鴻海多次違反法院開示程序命令，未能及時提供相關產品銷售文件和資訊，要求鴻海支付微軟因此多支出的律師費。  （3）民事訴訟的開示程序雖然源自英國訴訟體系，但引進到美國訴訟體系中，涵蓋範圍要件卻又變得更為廣泛寬鬆，許多公司內部沾得上邊的相關文件資訊，都可能必需繳交呈報給對照律師。台灣廠商若不配合美國訴訟遊戲規則充分提供文件資訊，可能會衍生出額外的開示程序爭議，造成額外的訴訟成本。 3.心得/評論： 本次雙方和解，也揭露了安卓專利授權合約內容。 --",2,[-2.21679688 -1.4453125   3.75585938],0.9920068362684449
上次微軟和HTC和解是每賣一支手機付5美金給微軟這次不知道付多少,2,[-1.98535156 -1.48632812  3.6875    ],0.990981182668547
End,2,[-0.4230957   0.12359619  0.32324219],0.43608703596772974
早就搞定的事，打算明天要噴才把消息放出來,1,[-2.4453125   2.5390625  -1.91601562],0.9818712532079099
不動如山,0,[ 4.609375   -2.3671875  -0.93701172],0.9951882293326394
目前9月份累積EPS如下    【9月單月EPS】     10/12股價  1.富邦金  6.37元         0.40元 41.45 2.國泰金  4.55元         0.35元 38.60 3.中信金  1.80元         0.21元  18.15 4.元大金  1.61元         0.13元  18.20 5.兆豐金  1.39元         0.14元  28.25 6.新光金  1.38元         0.07元  8.10 7.玉山金  1.11元         0.09元  25.35 8.第一金  1.04元         0.08元  20.75 9.台新金  0.96元         0.14元  13.00 10.合庫金  0.90元         0.10元  19.90 11.國票金  0.85元         0.08元  11.70 12.永豐金  0.82元         0.09元  10.85 13.日盛金  0.60元         0.04元  10.70 14.開發金  0.60元         0.06元  8.55 15.華南金  0.38元         0.07元  17.80 -- --,2,[-1.49707031  0.38012695  0.57373047],0.5128022856049906
大漲一毛做為反應意思意思,2,[-3.015625   -0.84082031  3.30859375],0.9827372162968603
15.....,2,[-2.65625    -1.59765625  4.65625   ],0.9974166160519049
感謝您,2,[-2.81835938 -1.22070312  4.09375   ],0.9941191648128286
多了股價？謝謝玉山哥,1,[-2.46484375  0.69042969  0.36108398],0.5675301192977972
華南真的...,2,[-2.2421875  -1.80273438  4.4609375 ],0.9968784623919382
好久不見的玉山哥,2,[-1.75390625 -1.4140625   3.66796875],0.9894855864687734
玉山...,2,[-1.38574219 -1.55761719  2.796875  ],0.9726609483036068
新光金這麼賺股價又便宜 明天買爆,1,[-2.6015625   3.85351562 -2.96289062],0.9973389323983317
請問第四名那位還需要救嗎....,0,[ 3.11132812 -1.49414062 -0.17810059],0.9548616347111542
玉山金十五收,2,[-2.19726562 -1.12109375  2.7890625 ],0.9738349348459273
台新9月滿強的,1,[-2.66796875  3.85742188 -2.8984375 ],0.9973771120963948
第三 第四名 股價委屈了,2,[-1.14160156 -1.63769531  2.76953125],0.9687981612402892
992890,0,[ 5.34765625 -2.57421875 -1.52832031],0.9986069327066887
台新股價好委屈 嗚嗚,0,[ 1.80957031 -0.34399414 -0.53662109],0.8252167954446795
低調的奢華,1,[-2.328125    1.93945312 -0.68994141],0.9206934858619459
玉山哥回歸,1,[-1.40136719  0.49291992 -0.3059082 ],0.62489011153842
第三、第四委屈啥？我富邦大才委屈,2,[-2.36914062 -1.59082031  4.5390625 ],0.9968336691981142
玉山哥強勢歸來,1,[-2.515625    3.02148438 -1.84667969],0.9885082364592522
富邦金實質獲利會不會只有3?,2,[-1.51269531 -1.65429688  3.89648438],0.9917095745164912
第三名好慘,0,[ 5.15625   -2.5546875 -1.171875 ],0.9977716968344166
玉山該下去了吧,0,[ 5.296875   -2.64257812 -1.41503906],0.9984297345233647
玉山股價還那麼高！！,1,[-2.07617188  1.56445312 -0.95019531],0.9032385090568049
玉山哥回歸 讚讚讚,1,[-2.48632812  2.12109375 -1.11914062],0.9531687003981134
玉山明年20以下一定看得到,1,[-2.0234375   0.55224609  0.16821289],0.5690837531458429
年底呆帳還沒列，目前金融都蠻慘的,0,[ 5.1484375  -2.49609375 -1.1953125 ],0.997768636995486
只配現金才有可能看得到,2,[-1.01464844 -1.82226562  3.546875  ],0.9851204787800916
玉山鴿終於肯開本尊出來了 ?  平常又在養小號 ?,2,[-1.33300781 -0.89208984  2.5390625 ],0.9495189466161882
華南真可悲,2,[-2.1796875  -1.78515625  4.390625  ],0.9965315318019284
2886今年應該在1.9附近 明年配1.5,1,[-1.12304688  1.52734375 -1.88378906],0.9061029009984415
2886:1.6/1.3,2,[-2.59179688 -1.52832031  3.8515625 ],0.9938387812593225
992890,0,[ 5.34765625 -2.57421875 -1.52832031],0.9986069327066887
國票低調猛,1,[-2.7890625   3.52148438 -2.453125  ],0.9956593887148641
等等 兆豐金.....,2,[-1.08398438 -1.53613281  2.77539062],0.9666559089764205
這樣一比，玉山真的被高估,2,[-2.00585938 -1.69433594  4.1484375 ],0.9950000051340531
完蛋 992884 2886QQ,0,[ 5.34375    -2.55664062 -1.55078125],0.9986180019615329
QQ塊陶啊啊啊啊啊啊啊啊啊啊啊！,0,[ 5.31640625 -2.6171875  -1.57226562],0.9986241332105137
華南可憐那,2,[-1.96679688 -1.8046875   4.28515625],0.995825052947806
華南金..存到的悲劇..,0,[ 4.02734375 -2.2265625  -0.14904785],0.9830166780076525
富邦1個月就賺贏華南的九個月。。。。,2,[-2.09570312 -1.34570312  3.87695312],0.9921221033638439
992885,0,[ 5.34765625 -2.57421875 -1.50683594],0.9985845775817284
元大金猛猛的,1,[-2.5078125   3.59765625 -2.60351562],0.9957603617576108
推玉山哥,2,[-2.51367188 -1.40136719  4.30078125],0.99558301831938
玉山boy,2,[-0.60498047 -1.27636719  2.19726562],0.9160211720225154
2884:1.3/0.65,2,[-2.53515625 -1.58398438  3.95703125],0.9945916376436803
QQ正牌玉山哥！！！！,2,[-1.80957031 -1.49902344  3.4921875 ],0.9883569030836589
2885:1.9/0.8,2,[-2.5703125  -1.52636719  3.97851562],0.9945314122556536
看股價跟eps個人覺得兆豐是比較適合的標的,1,[-1.24511719  0.4921875   0.14892578],0.530378311109186
富邦有可能配3塊巴,2,[ 0.66113281 -1.32226562  1.52832031],0.6766165628194257
華南永昌操作失敗 EPS吃掉0.36元 補回去也很爛,0,[ 4.75390625 -2.25390625 -0.84960938],0.995431296964376
2880:Forever 2,2,[-1.6484375  -1.48925781  2.58203125],0.9693670703878416
推,2,[-2.74609375 -1.45410156  4.65625   ],0.997178391897375
今年前三季能1.5以上的 明年開始都免疫了,2,[-2.15625    -0.06292725  2.296875  ],0.9040928982725726
更正:2881,2,[-1.640625   -1.67382812  3.51757812],0.9888104207829658
富邦那種提款機也可以這麼高EPS?,2,[-2.38671875 -1.609375    4.46484375],0.9966520016741973
魚翅金應該很難再配到3塊 大概2.2-2.5有可能,2,[-1.13085938 -1.08984375  2.3828125 ],0.9426653728560392
華南 真滴廢,0,[ 5.0234375  -2.56835938 -0.87158203],0.9967528819700565
看看原油正2就知道元大操作不會好到哪去,2,[-1.78613281 -1.38183594  2.79492188],0.9750463458019173
目前5張均42.31 想等突發性暴跌3字頭加碼,1,[ 0.23937988  1.68652344 -1.96972656],0.7929770941729521
壽險比重高的要反著看,2,[-2.171875   -1.16796875  3.56054688],0.9880653510063989
台新最近外資有在撿,1,[-2.70507812  3.49023438 -2.58203125],0.9956738877539241
大樹金 牡蠣金 馬家金 都有頭重腳輕的問題 各自是以壽險銀行證券為主引擎,2,[-1.7578125  -1.4921875   3.62890625],0.9895636098515801
台新真的太委屈,0,[ 2.48828125 -1.05761719  0.20935059],0.883988575697144
國泰金EPS這麼高  股價這麼低?,0,[ 2.06054688 -1.34960938  0.82324219],0.755742915531236
台新跟永豐股價都太低了,0,[ 3.9375     -2.11132812 -0.3515625 ],0.984176017979287
牡蠣金如果併二弟的開發和三弟的中租應該會超越大樹金和富貴金,2,[-1.44921875 -0.09875488  1.24511719],0.7527734092954939
西瓜金 賺多也沒用 老闆品格很重要 看那悲慘的配息,2,[ 0.5546875  -1.15429688  2.06054688],0.7924004434428091
台新跟永豐應該還好 目前最委屈的還是大樹跟牡蠣大樹正常應該43-45左右 牡蠣至少要20,2,[-1.95507812 -0.43994141  1.98242188],0.9023571794656634
玉山哥耶,2,[-2.00585938 -1.36425781  3.56445312],0.9890755472856662
玉山鴿 跟 川導一樣 強勢回歸了嗎,2,[-2.04101562 -0.46240234  2.16601562],0.919892883532284
大樹人壽 今年搶救台股大功臣 跟著長庚哥操作很難輸,0,[ 0.99511719 -0.03311157  0.20422363],0.5521569353596826
992885,0,[ 5.34765625 -2.57421875 -1.50683594],0.9985845775817284
台新跟永豐是有寶佳賣壓吧,0,[ 5.046875   -2.44335938 -1.11621094],0.997342822323244
匯率現在28.x 年底拉不起來 壽險業綜合損益會爆炸,0,[ 5.09375    -2.36328125 -1.28320312],0.9977275126105463
華南就你最,2,[-2.19335938 -1.52246094  4.4921875 ],0.9963220387458891
牡蠣金是啥?,2,[-1.76757812 -1.35058594  3.59960938],0.9883871770696062
壽險灌起來的EPS 能看不能吃,2,[-0.90380859 -0.87792969  1.82714844],0.8833750561822554
歐　中信金,1,[-1.12695312  1.70507812 -2.11132812],0.9251550908429567
中國信託：牡蠣 因為「we are family」,2,[-2.48632812 -1.53125     4.46484375],0.9965658677539811
我以為大家都知道 今年TWD強成這樣的始作俑者 就是四大壽險...,2,[-1.99902344 -1.38085938  3.44335938],0.9877889700669048
開發算ok嗎,2,[-0.18591309 -1.44335938  2.48046875],0.9180472690729884
玉山18收啦,1,[-2.125       1.65429688 -1.11816406],0.9213645475073995
華南這個爛貨還有17.8真他媽奇蹟,2,[-0.0859375  -1.27148438  2.27539062],0.8903851719645116
瓜農表示,2,[-2.16796875 -0.77050781  2.74609375],0.9642803589221962
長庚哥說　壽險現在是低點　我信了,1,[-2.02734375  0.89306641  0.10980225],0.6618905918088624
元大怎軟了。至少賺個兩角好嗎,0,[ 1.75        0.60986328 -1.44921875],0.7349864169663366
牡蠣vs元大 至尊對決,2,[-1.84863281 -1.15917969  2.81835938],0.972637582365986
大樹金 渾身老人臭 3字頭買來放 比傻傻放013定存好太多,1,[-1.15722656  1.09472656 -1.19921875],0.829145259330179
富邦太猛惹ㄅ,1,[-2.77929688  3.2421875  -2.13085938],0.9929835405050323
大樹至少推1元手續費吸引不少人定存定額,2,[-2.41210938 -1.20703125  3.72265625],0.9906924496016942
去年金愛管委員會 欽點5家系統性銀行 逢低佈局,2,[-1.83300781 -0.78564453  2.83203125],0.9650051702568742
謝,2,[-2.86328125 -1.359375    4.2109375 ],0.995365633760508
種新光得金光,1,[ 0.0559082   1.00097656 -1.49804688],0.6798936805636341
華南快下去吧 真廢,0,[ 5.29296875 -2.67578125 -1.31445312],0.9983064526823137
開發有機會繼續發0.65嗎,1,[-3.18164062  2.58007812 -1.30957031],0.9769458029727005
本尊出現，感謝整理,2,[-2.68945312 -1.28515625  4.3203125 ],0.995440170855275
2891壽險獲利有4成嗎?,2,[-2.0234375  -0.17053223  1.52832031],0.8253770711292701
都好慘,0,[ 5.29296875 -2.61328125 -1.42089844],0.9984201059726995
玉山走下神壇了..orz,0,[ 5.2109375  -2.55273438 -1.26855469],0.9980443487438635
金融股的存股循環(2015-2019)已經結束 下次請早!!!,0,[ 0.97949219  0.69042969 -1.41210938],0.5433458367795871
牡蠣金目前累積靠台壽保的獲利大概45%沒錯,2,[-1.79492188 -0.25146484  1.06933594],0.755317296117408
呵呵 真慘 繼續存阿玉山18見,0,[ 2.6953125  -0.98339844 -0.15319824],0.923202444563565
2891 壽險獲利大概佔4成,1,[-2.3046875   0.54736328 -0.00592422],0.6124516259781823
金金的利空眾人皆知 所以真的不用看得太衰 因為已知的利空不是真的利空XD,1,[-0.16125488  1.07519531 -1.36230469],0.7257987872210664
992885,0,[ 5.34765625 -2.57421875 -1.50683594],0.9985845775817284
中信金靠銀行本業 也配的出1元,2,[-1.07421875 -0.21679688  1.38476562],0.7769385579682218
